product_id,battery_capacity_mah_,headphone_form_factor,waterproof_standard,brand_name,volume_control,battery_charging_time,battery_indicator,charging_interface_type,chipset,codecs,control_method,game_atmosphere_light,material,private_mold,sound_quality,wireless_delay_time,product_name,charging_time
1601460867288,500-1000mah,Semi-in-ear,IPX-7,,Yes,1-3 hours,LED,Type-C,SmartLink,AAC,Touch Control,RGB,ABS,Yes,High Fidelity (Hi-Fi),51-60 ms,Touch Bluetooth headset,60 Minutes
1601205166527,230mAh,,IPX-3,OEM/ODM,,,LED,,Jieli,,,,ABS,Yes,,30 Ms,,1.5hours
1601632873822,200-500mah,Semi-in-ear,IPX-4,,,1-3 hours,LED,,,,,,Plastic,,,,,
1601222000173,Earpiece: 40mah;  Charging Case:  320mah,Semi-in-ear,IPX-5,YISSIY/Neutral Package/Customized Logo,Yes,1-3 hours,Digital Display,Type-C,Blurtrum 5636F,,"Touch Control, Voice Control",No Light,Plastic,Yes,"Stereo, High Fidelity (Hi-Fi), Surround Sound, Bass Boost",less than 30 ms,LX-10 ANC ENC Touch Screen TWS Earbuds,About 1~2 hours
1601647914935,25mah/380mah,Semi-in-ear,IPX-4,KINGSTAR,Yes,1-3 hours,LED,Type-C,JL,,"Touch Control, App Control",,ABS,Yes,,,TWS Earphones,
1601380668714,1,In ear Semi-in-ear,IPX-5,SIHAGE,No,1-3 hours,LED,,Others,,,,ABS,Yes,,30 Ms,,
1601300135624,,,Life-level,,,,,,,,,,,,,,,
1601521875104,200-500mah,,No,kingstar,,1-3 hours,LED,Type-C,Other,AAC,Touch Control,No Light,Metal,No,Stereo,30 Ms,,
1601705771945,300mAh,Semi-in-ear,IPX-6,KINGSTAR,Yes,1-3 hours,LED,Type-C,,None,,Single Color,ABS,,"High Fidelity (Hi-Fi), Stereo",31-40 ms,Kidney Bluetooth Earphones,
1601648268385,200-500mah,,IPX-4,VX06,,,,,,,,,,No,,,,
1601098290572,200-500mah,,IPX-4,KINGSTAR,,1-3 hours,LED,Type-C,JL,,Touch Control,No Light,Plastic,Yes,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo, Studio Level",30 Ms,TWS Wireless Earbuds,1-2 Hours
1601505111134,200-500mah,,IPX-4,YSS,,1-3 hours,LED,Type-C,JL,AAC,,No Light,Plastic,Yes,,41-50 ms,TWS Wireless Earbuds,
1601196092176,400mAh,,IPX-4,VALDUS,,,Digital Display,,JL,,,,,Yes,,30 Ms,,
1601536453539,200-500mah,,IPX-5,Lenovo,,1-3 hours,LED,Type-C,Other,"AAC, Sbc",Touch Control,No Light,Plastic,,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo",above 60 ms,,
1601564062304,30mAh/300mAh,,IPX-4,Remax,,1-3 hours,LED,Type-C,AB5756C,AAC,Touch Control,No Light,ABS,Yes,Stereo,31-40 ms,TWS True Wireless Music Call Earphones,
1601374544314,300mAh,Semi-in-ear,IPX-4,,Yes,1-3 hours,LED,Type-C,Bluetrum,None,,No Light,Plastic,Yes,Stereo,31-40 ms,,
1601511165867,200-500mah,,IPX-4,OEM,,1-3 hours,LED,Type-C,JL,Apt-X HD,"Voice Control, Touch Control",Single Color,Plastic,Yes,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo",41-50 ms,TWS Wireless Earbuds,1~2 Hours
1601539364424,200-500mah,,IPX-5,aweiyi,,1-3 hours,Digital Display,Type-C,Other,None,Touch Control,Single Color,Plastic,Yes,High Fidelity (Hi-Fi),less than 30ms,,
1601633035636,200-500mah,Semi-in-ear,IPX-3,,,1-3 hours,LED,,,,,,,,,,,
11000024666632,200-500mah,,IPX-8,wired headphones,,1-3 hours,Digital Display,Type-C,Broadcom,AAC,Touch Control,No Light,Plastic,Yes,"Surround Sound, Stereo",less than 30ms,Wired In Ear Earphones,
1600745600185,200-500mah,,IPX-7,Hopora,,1-3 hours,Digital Display,Type-C,JL,None,"Touch Control, Button Control",Single Color,Plastic,Yes,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",less than 30ms,H68,1.5 Hour
10000033534833,200-500mah,,other,MidOcean,,,,,,,,,Plastic,,,,,
1601723410804,200-500mah,Semi-in-ear,IPX-4,OEM,No,1-3 hours,Digital Display,Type-C,JL,AAC,Touch Control,No Light,Plastic,Yes,High Fidelity (Hi-Fi),31-40 ms,,
1601727816410,200-500mah,Semi-in-ear,IPX-4,N/A,Yes,1-3 hours,LED,Type-C,High-Performance Bluetooth Audio Chip,"AAC, Sbc",Touch Control,No Light,ABS plastic + soft silicone ear tips,Yes,"HiFi Stereo, Deep Bass, Clear Calls",51-60 ms,,
1600988726997,35mAh earbuds,Semi-in-ear,IPX-0,SIBYL,Yes,1-3 hours,LIGHT,Type-C,,,Touch Control,,ABS earphones headphones,Yes,Stereo,41-50 ms,,
1601727477751,200-500mah,Semi-in-ear,IPX-3,OEM,,1-3 hours,LED,Type-C,AB5636A,,,,Plastic,Yes,,less than 30 ms,,
1600423554544,200-500mah,Semi-in-ear,IPX-6,,,,LED,,,,,RGB,Plastic,,"Surround Sound, Stereo",,,
1601297193655,<200mah,,IPX 0,SENXIN,,1-3 hours,LED,,,None,,No Light,ABS+PC,,,above 60 ms,M51,
1601713370303,200-500mah,,IPX-1,/,,1-3 hours,LED,Type-C,/,,Touch Control,No Light,Plastic,No,High Fidelity (Hi-Fi),less than 30ms,,
1601710568218,230mAh,Semi-in-ear,other,,,,,,,,,,,,,,,
1601352311859,30mAh/300mAh,Semi-in-ear,Life-level,,Yes,,,,Bluetrum,,Touch Control,,,,,,,about 2 hours
1601692893039,200-500mah,,IPX-4,Miccell,,1-3 hours,,,AB5656C,,Touch Control,,ABS+PC,Yes,,,TWS Wireless Earbuds,1-2 Hours
1601724814877,200-500mah,,IPX4,,,1-3 hours,,Type-C,,AAC,Touch Control,,PC+ABS,,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Surround Sound",31-40 ms,,
1601404916548,35mah/200mah,Semi-in-ear,IPX-4,KINGSTAR,Yes,1-3 hours,LED,Type-C,JL6983,,Touch Control,,"Metal, Plastic",Yes,,41-50 ms,,
1601166407636,230MA,Semi-in-ear,IPX-4,,Yes,1-3 hours,LED,,Other,,,,,,,51-60 ms,,45min
1601422659961,500-1000mah,Semi-in-ear,IPX-4,Kingstar,Yes,1-3 hours,Digital Display,,,,Touch Control,,,No,,,Touch Screen & Desk Ornament earphones,
1601661194548,200-500mah,,IPX-4,Aurora sound,,1-3 hours,LED,Type-C,JL,,"Touch Control, App Control",No Light,"Metal, Plastic",Yes,"High Fidelity (Hi-Fi), Surround Sound",,,
1601702657359,200-500mah,,IPX-4,OEM,,,LED,Type-C,Other,,Touch Control,No Light,"Plastic, ABS",,,51-60 ms,,
1601285996532,200mAh,,IPX-4,guideray,,,LED,,5.3+EDR(JL7023D2 ),,,,ABS,Yes,,,,
1601635977809,200mAh,Semi-in-ear,IPX-4,NEEXXT,Yes,,Digital Display,Type-C,,,Touch Control,No Light,Plastic,No,"High Fidelity (Hi-Fi), Stereo, Surround Sound",less than 30 ms,Q77,1-2hrs
1601712436369,30mAh,Semi-in-ear,IPX-4,onikuma,Yes,1-3 hours,LED,Type-C,AC6973D4,AAC,Touch Control,No Light,Plastic,Yes,"Stereo, High Fidelity (Hi-Fi)",31-40 ms,ONIKUMA TX603 ENC TWS Wireless Gaming Earbuds,1.5H
1601712427269,30mAh,Semi-in-ear,IPX-4,onikuma,Yes,1-3 hours,LED,Type-C,AC6973D4,AAC,Touch Control,No Light,Plastic,Yes,"Stereo, High Fidelity (Hi-Fi)",31-40 ms,ONIKUMA TX603 ENC TWS Wireless Gaming Earbuds,1.5H
1601712239874,200-500mah,Semi-in-ear,IPX-6,Customizable private brand,Yes,1-3 hours,LED,Type-C,JL,LHDC,"App Control, Touch Control, Button Control",No Light,Plastic,No,"High Fidelity (Hi-Fi), Surround Sound, Stereo",less than 30 ms,,
1601712217825,200mAh,Semi-in-ear,IPX-6,LDNIO,,,Digital Display,,JL,,,,ABS+PC,Yes,,,,
1601712206906,200-500mah,,No,OEM,,1-3 hours,,Type-C,Bluetrum,,Touch Control,,ABS,No,"Stereo, Bass Boost, Studio Level, Surround Sound",above 60 ms,,
1601711269614,200-500mah,Semi-in-ear,IPX-0,,Yes,1-3 hours,LED,Type-C,JL,AAC,Touch Control,No Light,Metal,No,Stereo,above 60 ms,,
1601711199693,200-500mah,Semi-in-ear,IPX-5,,Yes,1-3 hours,Digital Display,Type-C,,,Touch Control,RGB,Plastic,,High Fidelity (Hi-Fi),31-40 ms,,
1601711165917,200-500mah,Semi-in-ear,IPX-5,,Yes,1-3 hours,Digital Display,Type-C,,,Touch Control,RGB,Plastic,,High Fidelity (Hi-Fi),31-40 ms,,
1601711129824,200-500mah,,IPX-6,,,1-3 hours,LED,Type-C,Bluetrum,LHDC,Touch Control,No Light,Plastic,No,Stereo,less than 30ms,,
1601710755055,200-500mah,,IPX-4,Trulyway,,1-3 hours,LED,Type-C,,,Touch Control,No Light,Plastic,Yes,Stereo,31-40 ms,AI Translation Earbuds Languages True Wireless Earbuds Headphones,
1601710630860,200-500mah,Semi-in-ear,IPX-4,Trulyway,Yes,1-3 hours,LED,Type-C,,,Touch Control,No Light,ABS+PC,No,Stereo,31-40 ms,6 Mics ANC ENC Bluetooth Earphone Ture Wireless Earbud Headphones,
1601710623551,400MAH,In ear,IPX-4,other,No,1-3 hours,LED,TYPE-C,JL,AAC,Touch Control,No Light,ABS,Yes,High,51-60 ms,TWS Wireless Earbuds,1-3hours
1601710566247,230mAh,Semi-in-ear,other,,,,,,,,,,,,,,,
1601710382873,200-500mah,,IPX-4,OEM,,1-3 hours,LED,Type-C,Lanxun5756T,,,,Plastic,Yes,,less than 30ms,,
1601710056807,30mAh,Semi-in-ear,IPX-4,onikuma,Yes,1-3 hours,LED,Type-C,AC6973D4,AAC,Touch Control,No Light,Plastic,Yes,"Stereo, High Fidelity (Hi-Fi)",31-40 ms,ONIKUMA TX603 ENC TWS Wireless Gaming Earbuds,1.5H
1601709942758,200-500mah,Semi-in-ear,IPX-7,,Yes,1-3 hours,Digital Display,Type-C,JL,,Touch Control,No Light,Plastic,No,High Fidelity (Hi-Fi),31-40 ms,Earphone,
1601709858370,200-500mah,In ear,IPX-5,,Yes,1-3 hours,LED,Type-C,JL,"AAC, Sbc",Touch Control,No Light,Plastic,Yes,"Bass Boost, High Fidelity (Hi-Fi), Stereo",less than 30 ms,,
1601709431533,30/300mah,,IPX-6,,,1-3 hours,Digital Display,Type-C,JL,Sbc,,No Light,Plastic,Yes,,41-50 ms,,
1601709385754,30/300mah,,IPX4,,,1-3 hours,LED,Type-C,,Sbc,Touch Control,No Light,"Plastic, ABS Plastic",Yes,,41-50 ms,T9,1-2 Hours
1601709209118,200-500mah,,IPX-4,OEM,,1-3 hours,LED,Micro USB,JL,,Touch Control,,plastic,Yes,"High Fidelity (Hi-Fi), Stereo, Bass Boost",30 Ms,TWS Wireless Earbuds,1-2 Hours
1601709100623,300mah,Semi-in-ear,IPX-4,AGETUNR,Yes,1-3 hours,Digital Display,Type-C,JL,"AAC, Sbc",Touch Control,No Light,ABS,Yes,"High Fidelity (Hi-Fi), Bass Boost, Stereo",51-60 ms,,2 Hours
1601708850033,230mAh,Semi-in-ear,other,,,,,,,,,,,,,,,
1601708464648,200mAh,Semi-in-ear,IPX-4,,Yes,1-3 hours,Digital Display,Type-C,JL,,Touch Control,,Plastic,No,"High Fidelity (Hi-Fi), Surround Sound",less than 30 ms,TWS Earbuds,
1601708404592,300mah,Semi-in-ear,IPX-4,AGETUNR,Yes,1-3 hours,Digital Display,Type-C,JL,"AAC, Sbc",Touch Control,No Light,ABS,Yes,"High Fidelity (Hi-Fi), Bass Boost, Stereo",51-60 ms,,2 Hours
1601708355430,200-500mah,Semi-in-ear,IPX-4,OEM,Yes,1-3 hours,Digital Display,Type-C,JL,"AAC, APT-X, Sbc",,,Plastic,Yes,"Surround Sound, High Fidelity (Hi-Fi), Stereo",above 60 ms,TWS Earbuds,
1601708352371,500mAh,Semi-in-ear,IPX-5,OEM,Yes,1-3 hours,LED,Type-C,JL,"AAC, APT-X, Sbc",,No Light,Plastic,Yes,"High Fidelity (Hi-Fi), Surround Sound, Stereo",above 60 ms,,
1601708346438,500mAh,Semi-in-ear,IPX-5,OEM,Yes,1-3 hours,LED,Type-C,JL,,Touch Control,No Light,Plastic,Yes,"Surround Sound, High Fidelity (Hi-Fi), Stereo",above 60 ms,,
1601708323516,200-500mah,Semi-in-ear,IPX-4,OEM,Yes,1-3 hours,,Type-C,JL,"AAC, Sbc",Touch Control,No Light,,Yes,"High Fidelity (Hi-Fi), Stereo, Surround Sound",31-40 ms,OEM ENC TWS,
1601707950880,300mah,Semi-in-ear,IPX-5,TSSD,Yes,1-3 hours,LED,Type-C,Bluetrum,"AAC, Sbc",Touch Control,,Plastic,Yes,"High Fidelity (Hi-Fi), Stereo",30 Ms,Handbag Design TWS Wireless Earphone,
1601707783740,200-500mah,,IPX-4,,,1-3 hours,Digital Display,Type-C,,,Touch Control,No Light,Plastic,Yes,,less than 30ms,,
1601707273958,200-500mah,Semi-in-ear,IPX-7,OEM,Yes,1-3 hours,LED,Type-C,JL,"AAC, Sbc",Touch Control,No Light,Plastic,Yes,"High Fidelity (Hi-Fi), Surround Sound, Stereo",31-40 ms,Dual earbuds TWS,
1601707126097,200-500mah,,IPX-5,Lenovo,,1-3 hours,LED,Type-C,Other,"AAC, Sbc",Touch Control,No Light,Plastic,Yes,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo",,,About 1.5 hours
1601706960734,350,Semi-in-ear,IPX-4,zhengxuan,Yes,1-3 hours,Digital Display,Type-C,JL,AAC,Touch Control,No Light,ABS,No,"High Fidelity (Hi-Fi), Surround Sound, Stereo",less than 30 ms,A10 tws ANC ENC with touch screen,Earbuds around 1.5 hour  charging box 2 hours
1601706715598,200-500mah,,IPX-4,GENAI,,1-3 hours,LED,Type-C,"JL, Bluetrum",Sbc,Touch Control,No Light,ABS+PC,Yes,Stereo,above 60 ms,,
1601706550218,200mAh,,IPX-6,KINGSTAR,,1-3 hours,LED,Type-C,,None,,Single Color,ABS,,"High Fidelity (Hi-Fi), Stereo",31-40 ms,TWS earphones,
1601706532035,200-500mah,Semi-in-ear,IPX-4,SHIDU,Yes,1-3 hours,LED,Type-C,Bluetrum,"AAC, Sbc",Touch Control,No Light,Plastic,Yes,"Stereo, Bass Boost",less than 30 ms,,
1601706490442,<200mah,,IPX-7,,,1-3 hours,LED,Type-C,,,,,,,,,,
1601706445817,30/230mAh,,No,Kingstar,,,LED,,JL,,,,ABS,Yes,,above 60 ms,TWS Wireless Earbuds with APP,1.5h
1601706438307,200-500mah,Semi-in-ear,IPX-7,OEM,Yes,1-3 hours,LED,Type-C,JL,"AAC, Sbc",,No Light,Plastic,Yes,"High Fidelity (Hi-Fi), Surround Sound, Stereo",31-40 ms,Dual earbuds TWS,
1601706429013,200-500mah,Semi-in-ear,IPX-5,Customizable private brand,Yes,1-3 hours,LED,Type-C,JL,LHDC,"App Control, Touch Control, Button Control",No Light,Plastic,No,"High Fidelity (Hi-Fi), Surround Sound, Stereo",31-40 ms,,
1600789928979,300mah,,IPX-4,,,1-3 hours,LED,Type-C,JL,"AAC, Sbc",Touch Control,No Light,Plastic,Yes,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",31-40 ms,,1-2 Hours
1601676872387,200-500mah,,IPX-5,Baichuan He,,1-3 hours,LED,Type-C,JL,,Touch Control,No Light,Plastic,No,Bass Boost,,AS01 Wireless Earphone,
1601287490074,150mAh,,IPX-4,,,,LED,,5.3+EDR(JL7023),,,,ABS+PC,Yes,,,,
1601677630229,200-500mah,,IPX-6,/,,1-3 hours,LED,Type-C,,,Button Control,No Light,Plastic,,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Surround Sound",less than 30ms,,
1600866930391,320mAh,,IPX-3,USAMS,,,LED,,JL,,,,ABS+PC,,,51-60 ms,,
1601040015905,200-500mah,,IPX-4,Trulyway,,1-3 hours,LED,Type-C,JL,,Touch Control,,ABS+PC,No,Stereo,31-40 ms,Wireless Earphones Headphones Bluetooth 5.4 Sports TWS,
1601415999947,,,IPX-5,,No,1-3 hours,LED,Type-C,JL,None,Touch Control,No Light,ABS,Yes,,less than 30 ms,C10,1.5h
1601403544521,1000-2000mah,,IPX-5,YooKiE,,1-3 hours,,Type-C,,Apt-X HD,Touch Control,No Light,Plastic,Yes,,,,
10000018119404,,Semi-in-ear,IPX-2,RECCI,,,LED,,Blue News AB5656,,,,ABS,Yes,,,,
1601525327099,200-500mah,In ear,IPX-7,Jue hong,,1-3 hours,LED/Digital Display,Type-C,Zhongke Lanxun,,"Button Control, Touch Control",RGB,ABS/PC,No,Stereo,41-50 ms,,
1601705153528,350mAh,Semi-in-ear,IPX-4,OEM,Yes,1-3 hours,LED,Type-C,JIELI,"AAC, Sbc",,,Plastic,Yes,"High Fidelity (Hi-Fi), Surround Sound, Stereo, Studio Level",above 60 ms,ENC TWS,
1601206463005,400mAh,Semi-in-ear,IPX-5,OEM,,,LED,,Jieli,,,,ABS,Yes,,51-60 ms,ANC TWS Earbuds With LED Display,
1601194034488,,Semi-in-ear,IPX-2,RECCI,,,LED,,Blue News AB5656,,,,ABS,Yes,,,,
1601589706374,2000-3000mah,Semi-in-ear,IPX-6,Customizable private brand,Yes,1-3 hours,LED,Type-C,JL,LHDC,"App Control, Touch Control, Button Control",No Light,Plastic,No,"High Fidelity (Hi-Fi), Surround Sound, Stereo",31-40 ms,,
1601422692831,180,,IPX-4,none/OEM,,1-3 hours,LED,Type-c,Bluetrum,"AAC, Sbc",Touch control,No Light,"Plastic, Abs",Yes,"Stereo, Bass Boost, High Fidelity (Hi-Fi)",less than 30ms,,
1601388887438,30mAh,,IPX-5,OEM,,1-3 hours,LED,Type-C,JL,"AAC, Sbc",,,Plastic,Yes,"High Fidelity (Hi-Fi), Surround Sound, Stereo",above 60 ms,Dual earbuds TWS,
1601628097360,200-500mah,,IPX-4,NO,,1-3 hours,LED,Type-C,lanxun,AAC,Touch Control,No Light,Plastic,No,High Fidelity (Hi-Fi),30 Ms,,
1601273843205,Earpiece: 30 mAh; Charging case: 400 mAh,,IPX-5,Customized Logo / Neutral Package,,1-3 hours,Digital Display,Type-C,JL 7016G,AAC,Touch Control,No Light,ABS+PC,Yes,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo",31-40 ms,J11Plus ENC TWS Wireless Earphones,About 1~2 hours
1601405618510,200-500mah,Semi-in-ear,IPX-4,SENNKA,Yes,1-3 hours,Digital Display,"magnetic charging, Wireless Charging, Type-C",JL,,Voice Control,,Metal,Yes,,31-40 ms,,
1601422723333,300mAh,Semi-in-ear,No,,No,,,,,,,,,,,,,
1601454405720,200-500mah,,IPX-5,,,1-3 hours,Digital Display,Type-C,JL,AAC,Touch Control,Single Color,Plastic,No,"Stereo, Surround Sound, Studio Level, High Fidelity (Hi-Fi)",less than 30ms,K60,1 hour
1601662686575,200-500mah,,No,kingstar,,1-3 hours,LED,Type-C,,,Touch Control,No Light,Metal,No,Stereo,30 Ms,,
1601401029433,180,Semi-in-ear,IPX-4,Modorwy,Yes,1-3 hours,Digital Display,Type-C,5656T3,,,,ABS,Yes,,less than 30 ms,TWS Wireless Earbuds,
1601496648499,1000-2000mah,,IPX-8,,,,,,,,,,,,,,,0.5h/1h
1601259899638,300mAh,,No,RECCI,,,LED,,JL,,,,ABS,No,,30 Ms,,2 h
1601403596141,200-500mah,Semi-in-ear,IPX-4,Myinnov,Yes,1-3 hours,LED,Type-C,JL,,Touch Control,,ABS,Yes,,31-40 ms,Y68 ENC,
1601587690722,200-500mah,Semi-in-ear,IPX-4,,Yes,1-3 hours,Digital Display,Type-C,Blurtrum,LHDC,App Control,Single Color,Plastic,Yes,High Fidelity (Hi-Fi),30 Ms,TWS Wireless Stereo True Earbuds,
1601676313756,200-500mah,Semi-in-ear,IPX-4,OEM,Yes,1-3 hours,,Type-C,JIELI,"AAC, APT-X, Sbc",Voice Control,,Plastic,Yes,"High Fidelity (Hi-Fi), Surround Sound, Stereo",31-40 ms,ANC ENC TWS,
1600987839067,300mAh,,IPX-4,OEM,,1-3 hours,Digital Display,Micro USB,JL,AAC,Touch Control,,ABS,No,Bass Boost,51-60 ms,TWS earphones,
1601589939017,200-500mah,Semi-in-ear,IPX-5,,Yes,1-3 hours,,Type-C,,"AAC, Sbc",Touch Control,,,Yes,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo",31-40 ms,J12 6Mic ANC+ENC TWS Bluetooth Earbuds,
10000029856646,450mah,,IPX-4,RECCI,,,LED,,Chinacache AB5656C2,,,,ABS,,,,,2 Hours
1601574923014,30/150mAh,,IPX-4,TONGYI,,1-3 hours,Digital Display,Type-C,Bluetrum,None,Touch Control,Single Color,ABS+ELECTRONICS,No,Stereo,less than 30ms,,
1601396077195,50 mAh / 500 mAh,Semi-in-ear,IPX-4,OEM & ODM,Yes,1-3 hours,Digital Display,,JL,,"App Control, Touch Control",RGB,Plastic,Yes,,51-60 ms,,
1601693249987,180mAh,,Others,,,,,,,,,,Plastic,,,,,
1601486334157,200-500mah,,IPX-4,SHINECON,,1-3 hours,LED,Type-C,Bluetrum,Apt-X HD,Touch Control,Single Color,Plastic,No,High Fidelity (Hi-Fi),41-50 ms,,
1601439713173,300mAh,Semi-in-ear,IPX-4,Langsdom,Yes,1-3 hours,Digital Display,Type-C,JL,AAC,Touch Control,,Plastic,Yes,"Surround Sound, Stereo, Bass Boost",51-60 ms,audifonos inalambricos bluetooth,2 Hours
1601345962800,480mah,Semi-in-ear,IPX-5,,Yes,1-3 hours,LED,,,,,,"Plastic, Metal",Yes,,31-40 ms,TWS Wireless Earbuds,1.5 Hours
1601430899890,200-500mah,,IPX-4,None,,1-3 hours,LED,Type-C,Bluetrum,None,Touch Control,,Plastic,No,Stereo,30 Ms,Pro 5S,
1601456170641,200-500mah,,IPX-4,JH,,1-3 hours,Digital Display,Type-C,Others,LHDC,"Touch Control, App Control",No Light,ABS,,High Fidelity (Hi-Fi),less than 30ms,TWS Earbuds,
1601128449640,100mah,,No,Haylou,,,LED,,Other,,,,plastic,No,,51-60 ms,,
1601257790471,300mAh,Semi-in-ear,IPX-4,,No,1-3 hours,Digital Display,Type-C,JL,"AAC, Sbc",Touch,No Light,ABS,Yes,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",31-40 ms,,
1601582348330,1000-2000mah,Semi-in-ear,IPX-6,Customizable private brand,Yes,1-3 hours,LED,Type-C,JL,LHDC,"App Control, Touch Control, Button Control",No Light,Plastic,No,"High Fidelity (Hi-Fi), Surround Sound, Stereo",31-40 ms,,
1601672754833,200-500mah,Semi-in-ear,No,Kingstar,Yes,1-3 hours,LED,Type-C,JL,,Touch Control,,Plastic,Yes,,31-40 ms,,1-2H
1601202853983,25mah,,IPX-4,OEM,,1-3 hours,LED,Type-C,,,Touch Control,,ABS+PC,No,,31-40 ms,Pro6 Wireless Earphone,1 Hour
1601651548346,200-500mah,Semi-in-ear,IPX-5,KINGSTAR,Yes,1-3 hours,LED,Type-C,JL,,Touch Control,No Light,Plastic,,Stereo,less than 30 ms,TWS Earbuds,2-3 Hours
1601387970673,200mah,,IPX-4,KINGSTAR,,1-3 hours,LED,Type-C,JL,,,,Wood+plastic,Yes,,31-40 ms,Wooden TWS wireless Bluetooth earphones,1H
1601671773760,200-500mah,Semi-in-ear,IPX-5,EOENKK,,,LED,,JL,,,,ABS,No,,51-60 ms,,
1601633018673,200-500mah,Semi-in-ear,IPX-3,,,1-3 hours,LED,,,,Touch Control,,Plastic,,,,,
1601661793673,200-500mah,Semi-in-ear,IPX-5,KINGSTAR,Yes,1-3 hours,LED,Type-C,JL,,Touch Control,No Light,Plastic,,Stereo,less than 30 ms,TWS Earbuds,2-3 Hours
1601455771837,,Semi-in-ear,IPX-3,HOEXI,,,,,,,,,TPE and Metal,Yes,,,,
1601015796242,30mAh/320mAh,,IPX-4,Remax,,1-3 hours,Digital Display,,JL,,,,ABS,Yes,,30 Ms,,
1601414685598,300mah,,IPX-4,TXW,,1-3 hours,Digital Display,Type-C,,,Touch Control,,Plastic,,,less than 30ms,TWS Wireless Earbuds,1 Hour
1601675166542,200-500mah,,IPX-4,None,,1-3 hours,LED,Type-C,Bluetrum,None,Touch Control,RGB,Plastic,No,Stereo,30 Ms,Pro 5S,
1601161005011,30 mAh / 320 mAh,,IPX-5,OEM & ODM,,,LED,,JL,,,,,Yes,,41-50 ms,,
1600943097607,300mAh,,IPX-6,LDNIO,,1-3 hours,LED,Type-C,JL,,,,ABS+PC,Yes,,31-40 ms,,
1601166623361,200-500mah,Semi-in-ear,IPX-5,,Yes,,,,,,,,,Yes,,less than 30 ms,,1h
1601250682810,200-500mah,,IPX-4,BHD,,,Digital Display,,,Sbc,,Single Color,ABS,,,,Wireless Headphone,
1601417842397,200-500mah,,IPX-4,ODM accept,,,,,,,,,Plastic,No,,,,
1601099383153,200-500mah,,No,KINGSTAR,,1-3 hours,LED,Type-C,JL,"LHDC, LC3, AAC",Touch Control,No Light,Plastic,Yes,"Surround Sound, High Fidelity (Hi-Fi), Bass Boost, Stereo, Studio Level",30 Ms,TWS Wireless Earbuds,1-2 Hours
1600803232501,30mAh/320mAh,,IPX-4,Remax,,1-3 hours,LED,Type-C,JL,AAC,Touch Control,No Light,ABS,Yes,Stereo,31-40 ms,REMAX True Wireless Stereo Earbuds for Music & Call,
1601452998344,40mAh/500mAh,Semi-in-ear,IPX-5,,,,Digital Display,,,,,,,Yes,,,,about 1 h
1601460191114,40/400MAH,Semi-in-ear,IPX-4,,Yes,1-3 hours,LED,Type-C,SmartLink,AAC,Touch Control,RGB,ABS,Yes,High Fidelity (Hi-Fi),less than 30 ms,Touch Bluetooth headset,60 Minutes
1601617910718,350mAh,Semi-in-ear,IPX-4,OEM,Yes,1-3 hours,LED,Type-C,JIELI,"AAC, APT-X, Sbc",,No Light,Plastic,Yes,"High Fidelity (Hi-Fi), Surround Sound, Stereo",above 60 ms,ENC TWS,
1601704560022,None,,None,,,1-3 hours,LED digital display,Type-C,Bluetrum,AAC,Voice control,,Plastic,Yes,High Fidelity (Hi-Fi),,,
1601662618995,200-500mah,,No,kingstar,,1-3 hours,LED,Type-C,,AAC,Touch Control,No Light,Metal,No,Stereo,30 Ms,,
1601566194798,200-500mah,,IPX-4,None,,1-3 hours,LED,Type-C,Bluetrum,None,Touch Control,,Plastic,No,Stereo,30 Ms,Pro 5S,
1601428613894,40 mAh\300mah,,IPX-5,Wofavor,,1-3 hours,Digital Display,Type-C,JL,Sbc,,,Plastic ABS + PC,Yes,,41-50 ms,Tws Wireless Earbuds In-ear Earphone Headphones,
1601457831632,200-500mah,,IPX-4,Lenovo,,1-3 hours,LED,Type-C,Other,"AAC, Sbc",Touch Control,No Light,Plastic,,"High Fidelity (Hi-Fi), Stereo, Surround Sound, Bass Boost",41-50 ms,,About 1.5H
1601457819566,200-500mah,,IPX-4,Lenovo,,1-3 hours,LED,Type-C,Other,"AAC, Sbc",Touch Control,No Light,Plastic,,"High Fidelity (Hi-Fi), Stereo, Surround Sound, Bass Boost",41-50 ms,,About 1.5H
1600472327484,200-500mah,,IPX-6,,,,,,JL,,,,,Yes,,,,1H
1601704442209,200-500mah,Semi-in-ear,IPX-4,None,,1-3 hours,LED,Type-C,AB5656C2,,Touch Control,No Light,Plastic,,,,,
