product_id,battery_capacity_mah_,headphone_form_factor,waterproof_standard,brand_name,volume_control,battery_indicator,charging_interface_type,chipset,codecs,game_atmosphere_light,material,private_mold,product_name,sound_quality,charging_time,control_method,wireless_delay_time,battery_charging_time
1601099383153,200-500mah,,No,KINGSTAR,,LED,Type-C,JL,"LHDC, LC3, AAC",No Light,Plastic,Yes,TWS Wireless Earbuds,"Surround Sound, High Fidelity (Hi-Fi), Bass Boost, Stereo, Studio Level",1-2 Hours,Touch Control,30 Ms,1-3 hours
1600803232501,30mAh/320mAh,,IPX-4,Remax,,LED,Type-C,JL,AAC,No Light,ABS,Yes,REMAX True Wireless Stereo Earbuds for Music & Call,Stereo,,Touch Control,31-40 ms,1-3 hours
1601452998344,40mAh/500mAh,Semi-in-ear,IPX-5,,,Digital Display,,,,,,Yes,,,about 1 h,,,
1601460191114,40/400MAH,Semi-in-ear,IPX-4,,Yes,LED,Type-C,SmartLink,AAC,RGB,ABS,Yes,Touch Bluetooth headset,High Fidelity (Hi-Fi),60 Minutes,Touch Control,less than 30 ms,1-3 hours
1601617910718,350mAh,Semi-in-ear,IPX-4,OEM,Yes,LED,Type-C,JIELI,"AAC, APT-X, Sbc",No Light,Plastic,Yes,ENC TWS,"High Fidelity (Hi-Fi), Surround Sound, Stereo",,,above 60 ms,1-3 hours
1601704560022,None,,None,,,LED digital display,Type-C,Bluetrum,AAC,,Plastic,Yes,,High Fidelity (Hi-Fi),,Voice control,,1-3 hours
1601662618995,200-500mah,,No,kingstar,,LED,Type-C,,AAC,No Light,Metal,No,,Stereo,1.5Hours,Touch Control,30 Ms,1-3 hours
1601566194798,200-500mah,,IPX-4,None,,LED,Type-C,Bluetrum,None,,Plastic,No,Pro 5S,Stereo,,Touch Control,30 Ms,1-3 hours
1601428613894,40 mAh\300mah,,IPX-5,Wofavor,,Digital Display,Type-C,JL,Sbc,,Plastic ABS + PC,Yes,Tws Wireless Earbuds In-ear Earphone Headphones,,,,41-50 ms,1-3 hours
1601457831632,200-500mah,,IPX-4,Lenovo,,LED,Type-C,Other,"AAC, Sbc",No Light,Plastic,,,"High Fidelity (Hi-Fi), Stereo, Surround Sound, Bass Boost",About 1.5H,Touch Control,41-50 ms,1-3 hours
1601457819566,200-500mah,,IPX-4,Lenovo,,LED,Type-C,Other,"AAC, Sbc",No Light,Plastic,,,"High Fidelity (Hi-Fi), Stereo, Surround Sound, Bass Boost",About 1.5H,Touch Control,41-50 ms,1-3 hours
1600472327484,200-500mah,,IPX-6,,,,,JL,,,,Yes,,,1H,,,
1601704442209,200-500mah,Semi-in-ear,IPX-4,None,,LED,Type-C,AB5656C2,,No Light,Plastic,,,,,Touch Control,,1-3 hours
1601021024665,Earpiece: 30mAh ; Charging Case: 200mAh,,IPX-4,Custmized/Factory Package,,Digital Display,,JL7003,,,ABS+PC,Yes,Mate60 Pro Wireless Earbuds,,,,31-40 ms,
1601452595896,500mah,Semi-in-ear,IPX-5,None,Yes,LED,Type-c,Other,None,Single Color,Abs,Yes,,80,,None,30 Ms,1-3 hours
1601491998684,200-500mah,,IPX-5,Lenovo,,LED,Type-C,Other,"AAC, Sbc",No Light,Plastic,,,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo",,Touch Control,41-50 ms,1-3 hours
10000036853603,200-500mah,Semi-in-ear,IPX-4,,Yes,Digital Display,Type-C,SmartLink,LHDC,No Light,Plastic,Yes,,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",,Touch Control,less than 30 ms,1-3 hours
1601491664494,200-500mah,,IPX-5,Lenovo,,LED,Type-C,Other,"AAC, Sbc",No Light,Plastic,,,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo",,Touch Control,41-50 ms,1-3 hours
1601265630299,300mah/40mah,,IPX-4,KNX,,LED,Type-C,BK,,,ABS+Metal,Yes,TWS Wireless Earbuds,,1 Hour,,,1-3 hours
1601591603000,180mah/33mah,,IPX-5,OEM/ODM,,LED,Type-C,Bluetrum,LC3,No Light,Plastic,Yes,,Stereo,,Touch Control,41-50 ms,1-3 hours
1601358227425,200-500mah,Semi-in-ear,IPX-4,Hileo,No,LED,Type-C,BT8926B2,,No Light,Plastic,Yes,TWS Wireless Earbuds,High Fidelity (Hi-Fi),1-2 Hours,Touch Control,less than 30 ms,1-3 hours
1601364827726,200mAh,Semi-in-ear,IPX-5,BST,Yes,LED,,Jl,,,Abs,No,,,,,less than 30 ms,1-3 hours
1601598553715,200-500mah,,IPX-4,aiweiyi,,LED,Type-C,Other,None,No Light,Plastic,Yes,,High Fidelity (Hi-Fi),,Button Control,30 Ms,1-3 hours
1601689319862,<200mah,,IPX-4,xingji,,digital display screen,Type-C,Zhongke Lanxun,AAC,No Light,Silicone,No,Wireless Bluetooth Headphone,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",,voice control,less than 30ms,1-3 hours
1601610468638,200-500mah,,No,VJBY,,LED,Type-C,JL,"AAC, Sbc",No Light,"Plastic, Metal",Yes,TWS Wireless Earbuds,Stereo,,Touch Control,51-60 ms,1-3 hours
1601511159285,200-500mah,,IPX-4,KINGSTAR,,LED,Other,JL,AAC,Single Color,Plastic,No,,,1-2 Hours,Touch Control,30 Ms,1-3 hours
1600083675577,30mAh/320mAh,,IPX-4,ABS,,Digital Display,,JL,,,ABS,Yes,Remax TWS-19 wireless earphone,,,,30 Ms,1-3 hours
1601675008676,200-500mah,,IPX-5,None,,LED,Type-C,Bluetrum,None,No Light,Plastic,No,,Stereo,,Touch Control,30 Ms,1-3 hours
1601336383174,230,In ear,IPX-4,Jue hong,,Digital Display,Type-C,jl,,,ABS/PC,No,,Stereo,30 minutes,"Button Control, Touch Control",less than 30 ms,1-3 hours
1601220725370,"500mah, 30mah",Semi-in-ear,IPX-5,H12PRO+,,LED,,JL6973D4,,,ABS+Metal Paint,Yes,H12PRO+ TWS Headphones,,,,less than 30 ms,
1601683896120,200-500mah,Semi-in-ear,IPX-4,OEM,Yes,LED,Type-C,Bluetrum,AAC,Single Color,Plastic,Yes,,Bass Boost,,Touch Control,31-40 ms,1-3 hours
1601615501011,200-500mah,,IPX-4,YSS,,LED,Type-C,,AAC,No Light,Plastic,Yes,TWS Wireless Earbuds,"High Fidelity (Hi-Fi), Stereo",,,,1-3 hours
1601675282077,200-500mah,,IPX-5,None,,Digital Display,Type-C,Bluetrum,None,RGB,Plastic,Yes,,High Fidelity (Hi-Fi),,Button Control,51-60 ms,1-3 hours
1601615710525,180mAh,Semi-in-ear,IPX-4,NEEXXT,Yes,,Type-C,5656T3,,No Light,Plastic,No,Pro3 Earbuds,"High Fidelity (Hi-Fi), Stereo",1-2 hrs,Button Control,less than 30 ms,1-3 hours
1600230574009,1200,Semi-in-ear,IPX-4,,Yes,Digital Display,,JL,,,,Yes,,,1H,,,
1601514277711,350,Semi-in-ear,IPX-4,zhengxuan,Yes,Digital Display,Type-C,JL,AAC,No Light,ABS,No,A10 tws ANC ENC with touch screen,"High Fidelity (Hi-Fi), Surround Sound, Stereo",Earbuds around 1.5 hour  charging box 2 hours,Touch Control,less than 30 ms,1-3 hours
1600507154299,25mAh/300mAh,Semi-in-ear,IPX-4,Trulyway,Yes,Digital Display,Type-C,JL,,,ABS+PC,No,Bluetooth Earphone J152 In Ear Super Sound Bass Headphones,,About 1 Hours,Touch Control,51-60 ms,1-3 hours
1601659014433,200mAh,Semi-in-ear,IPX-8,WOPOW,Yes,,"Type-C, Micro USB",Actions,APT-X,,ABS,,,Stereo,,"Touch Control, App Control",less than 30 ms,1-3 hours
1601666576402,200-500mah,,IPX-4,,,,Type-C,,,,ABS+PC,,,High Fidelity (Hi-Fi),,,,
1600698798734,200-500mah,,IPX-4,HORODA,,LED,,JL,,,ABS,NO,M10 Wireless Earbuds,,1-2 Hours,,,
1601704095087,200-500mah,Semi-in-ear,IPX-4,,,LED,Type-C,JL,AAC,RGB,Plastic,Yes,,High Fidelity (Hi-Fi),,Touch Control,less than 30 ms,1-3 hours
1601681316266,200-500mah,,IPX-7,,,Digital Display,Type-C,JL,,No Light,Plastic,,,Stereo,,Touch Control,,1-3 hours
1601726573578,200-500mah,In ear,IPX-4,N/A,Yes,LED,Type-C,High-Performance Bluetooth Audio Chip,AAC,No Light,ABS plastic + soft silicone ear tips,Yes,,"HiFi Stereo, Deep Bass, Clear Calls",,Touch Control,51-60 ms,1-3 hours
1601621466496,200mAh,Semi-in-ear,IPX-5,,Yes,Digital Display,Type-C,Other,"APT-X, Apt-X HD",RGB,"Metal, Plastic",,,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Surround Sound",,"App Control, Button Control, Touch Control",less than 30 ms,1-3 hours
1601368752369,200-500mah,Semi-in-ear,IPX-4,Redmi,Yes,,,,,,,Yes,,,"Earbuds: 90 minutes, Charging case: 120 minutes",,,1-3 hours
1601491659116,200-500mah,Semi-in-ear,IPX-5,iunall,Yes,Digital Display,Type-C,JL,AAC,Single Color,"Leather, Metal, Plastic",Yes,TWS Earbuds,Bass Boost,1 Hour,,31-40 ms,1-3 hours
1600851152683,300,,IPX-5,XBOON,,Digital Display,Type-C,JL,AAC,No Light,Plastic,Yes,MD538 wireless earphones,"Stereo, Bass Boost",,Touch Control,30 Ms,1-3 hours
1601648828728,300,Semi-in-ear,IPX-5,,Yes,LED,Type-C,,AAC,RGB,Other,Yes,Bluetooth Headphones,"Bass Boost, Stereo, Studio Level, Surround Sound",1 Hours,"App Control, Touch Control, Voice Control",41-50 ms,1-3 hours
1601719661893,200-500mah,Semi-in-ear,IPX-4,,,,,,,,,,,,,,,
1601397847436,200mAh,Semi-in-ear,IPX-4,,Yes,LED,Type-C,JL,,,ABS,No,TWS Wireless Pro One Earphone,,1-2 Hours,Touch Control,less than 30 ms,1-3 hours
1601663654052,200-500mah,,IPX-4,,,LED,"Earphone magnetic suction charging, charging chamb",JieLi7003,,,ABS+PC,,,,,Touch Control,,1-3 hours
1601171976191,300mAh,Semi-in-ear,IPX-5,Hishell/ODM/OEM,,LED,,Other,,,ABS,Yes,TWS Wireless Translation  Earbuds,,,,less than 30 ms,
1601197898016,180mah,,No,REDEGG,,Digital Display,Type C,JL,,,abs,Yes,,,15 mins,,above 60 ms,
1601257570191,400mAh,,No,Havit,,,,,,,,,Sports wireless earphone,,,,,
1601720305998,180mAh,Semi-in-ear,IPX-4,NEEXXT,Yes,Digital Display,Type-C,,AAC,No Light,Plastic,No,,"High Fidelity (Hi-Fi), Stereo",,Touch Control,less than 30 ms,1-3 hours
1601296692001,50mah,Semi-in-ear,IPX-4,aitexi,Yes,LED,,JL,,,ABS+PC,yes,SP36 Ture wireless Earbuds,,1-2 Hours,,31-40 ms,3-5 hours
1601424581865,500-1000mah,Semi-in-ear,IPX-7,MMM,Yes,Digital Display,Type-C,JL,"LHDC, AAC, APT-X, Apt-X HD, LDAC",,Plastic,No,,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo",,Button Control,less than 30 ms,1-3 hours
1601229032690,Charging box: 300mAh/ Earbuds: 30mAh,Semi-in-ear,IPX-4,OEM,No,LED,Type-C,AB5636E,LC3,Single Color,ABS,Yes,TWS Wireless Earbuds,"High Fidelity (Hi-Fi), Studio Level",,Touch Control,41-50 ms,1-3 hours
1601423407985,200-500mah,Open-ear,IPX-6,OEM,Yes,LED,Type-C,JL,,,ABS,,Sleeping Earbuds,High Fidelity (Hi-Fi),,Button Control,less than 30 ms,1-3 hours
1601061634283,200,,IPX-5,Broadseal,,LED,,Qualcomm,,,plastic,No,,,,,51-60 ms,
11000019993025,Case Battery: 300mAh | Earbud Battery: 40mAh,,No,green lion,,,,Other,,,ABS Plastic,,,,,,,
1601719951284,2000-3000mah,Semi-in-ear,IPX-5,Customizable private brand,Yes,LED,Type-C,JL,LHDC,No Light,Plastic,No,,"High Fidelity (Hi-Fi), Stereo, Surround Sound",,"App Control, Button Control, Touch Control",31-40 ms,1-3 hours
1601420066878,200-500mah,,No,DOKIY,,LED,Type-C,JL,,,Plastic,Yes,,,,Touch Control,31-40 ms,1-3 hours
1601665489339,200-500mah,,IPX-5,EOENKK,,Digital Display,,JL,None,No Light,,,,,,,30 Ms,
1601459904713,200mAh,,IPX-4,,,LED,Type-C,,AAC,No Light,Plastic,No,MAX80,"Stereo, Surround Sound, Studio Level, High Fidelity (Hi-Fi)",1 hour,Touch Control,30 Ms,1-3 hours
1601366281978,200-500mah,Semi-in-ear,IPX-5,,Yes,Digital Display,,,,,,Yes,,,1 Hour,,less than 30 ms,
1601255159685,200-500mah,Semi-in-ear,IPX-4,SupportOEM,Yes,Digital Display,Type-C,JL,,Single Color,ABS plastic,Yes,TWS Earbuds,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo, Studio Level",1-2 Hours,Button Control,less than 30 ms,1-3 hours
1601088876016,400mAh,Semi-in-ear,IP54,JOYROOM,,LED,,JL,,,ABS+PC,Yes,Wireless Bluetooth Earbuds,,,,31-40 ms,
1601513330896,500MAH,Semi-in-ear,IPX-4,JOYROOM,Yes,LED,Type-C,JL,,,,Yes,JOYROOM Wholesale Noise Cancelling Type c BT Wireless Tws Anc Earbuds,High Fidelity (Hi-Fi),2h,,,1-3 hours
1601672957775,200-500mah,Semi-in-ear,No,,Yes,,Type-C,Airoha,Sbc,,,,Wireless Headphone,,1~2 Hours,Touch Control,,1-3 hours
1601491653278,500-1000mah,Semi-in-ear,IPX-6,Awei,Yes,LED,Type-C,,,Single Color,Plastic,Yes,touchscreen earphone,"Bass Boost, Surround Sound",1h,Touch Control,30 Ms,1-3 hours
1601380142408,200mAh,Semi-in-ear,IPX-4,Altruism,Yes,-,,-,,,plastic,-,wireless noise reduction gaming wireless earphone earbuds,,,,less than 30 ms,1-3 hours
1601719678910,200-500mah,,IPX-4,Brightblue,,LED,Type-C,JL,AAC,No Light,Plastic,Yes,,Stereo,,Touch Control,31-40 ms,1-3 hours
1601665372890,200-500mah,,No,EOENKK,,LED,Type-C,JL,"AAC, Sbc",No Light,"Plastic, Metal",Yes,,Stereo,,Touch Control,51-60 ms,1-3 hours
1601238672386,2*30mAh,,IPX-4,xinliang,,LED,,JL,,,GRS plastic,Yes,,,,,51-60 ms,
1600811326372,380mAh,Semi-in-ear,IPX-5,Monster,Yes,LED,,Blurtrum,,,,Yes,,,1 Hour,,31-40 ms,
1601431253128,500-1000mah,,IPX-5,BTNANFENG,,LED,,JL,AAC,No Light,Plastic,,,,,,30 Ms,1-3 hours
1600900651730,200-500mah,,IPX-4,Celebrat,,LED,,,,,,No,,,,,less than 30ms,1-3 hours
1601725365429,200-500mah,Semi-in-ear,IPX-4,,Yes,LED,Type-C,JL,,RGB,Plastic,Yes,Wireless Headphone,High Fidelity (Hi-Fi),1 Hour,Touch Control,above 60 ms,1-3 hours
1601283647926,200mAh,Semi-in-ear,IPX-4,Heybingo,Yes,LED,,Other,,,ABS,Yes,,,1-2 Hours,,less than 30 ms,1-3 hours
1601240485122,"Charging Box: 400mAh, Earbuds : 40mAh",Semi-in-ear,IPX-3,"OEM, Kimmar",,LED,,Jieli,,,ABS+PCB,Yes,6 Mics Hybrid ANC TWS Earbuds,,,,51-60 ms,
1601234182829,400mAh,Semi-in-ear,IPX-4,Toocki,,LED,,Other,,,ABS,Yes,Toocki TWS Bluetooth Earphones,,,,31-40 ms,
1601229774517,200,,IPX-3,Kiki Shoot,,LED,,Others,,,ABS,Yes,,,,,,
1601263068988,40mAh,Semi-in-ear,IPX-4,NO,Yes,NO,,JL,,,ABS,Yes,Rectangle  Wireless Earbuds,,,,30 Ms,
1601702202771,200-500mah,,IPX-4,,,LED,Type-C,,,No Light,Plastic,No,,High Fidelity (Hi-Fi),,Touch Control,30 Ms,1-3 hours
1601332988331,620mAh,In ear,IPX-2,Yesido,No,LED,,JL7018F V5.3,,,ABS+PC,,,,"Earphone about 1H,charging case about 2H",,above 60 ms,1-3 hours
1601725377608,1000-2000mah,,IPX-5,OEM,,,,,,,,,,,,,,
1601681234336,2000-3000mah,Semi-in-ear,IPX-6,CAREUD,No,Digital Display,Type-C,Actions,AAC,Single Color,Plastic,Yes,TWS Earbuds,High Fidelity (Hi-Fi),3-4 Hours,Button Control,less than 30 ms,3-5 hours
1601735892138,,Over Ear,IPX-4,,Yes,LED,Type-C,Airoha,,,"Metal, Plastic, Leather",Yes,,"High Fidelity (Hi-Fi), Stereo, Surround Sound",,"App Control, Button Control",31-40 ms,1-3 hours
1601582522300,500-1000mah,In ear,IPX-6,oem,Yes,Digital Display,Type-C,Others,"LHDC, LC3, AAC",No Light,"Leather, Plastic, Wood, Metal",Yes,,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound",,App Control,31-40 ms,1-3 hours
1601693431711,,,IPX-7,,,,Type-C,Others,Sbc,No Light,Plastic,,,,,Touch Control,,3-5 hours
1601482441822,300 mAh,In ear,IPX-7,VJBY,Yes,Digital Display,Type-C,JL,,No Light,ABS+PC,Yes,TWS Earbuds,Stereo,2 Hours,,41-50 ms,1-3 hours
1601587744165,398,In ear,IPX-7,AIROHA,Yes,LED,,Airoha,,,,Yes,,High Fidelity (Hi-Fi),,,,1-3 hours
1601695314404,200mAh,In ear,IPX-5,A,,Digital Display,Type-C,JL,AAC,No Light,Plastic,Yes,,High Fidelity (Hi-Fi),,Touch Control,,1-3 hours
1601677365080,200-500mah,Ear-clip,IPX-5,AIROHA,Yes,Digital Display,"Type-C, Wireless Charging, magnetic charging",Airoha,Apt-X HD,Single Color,Plastic,Yes,TWS Wireless Earbuds,"High Fidelity (Hi-Fi), Studio Level, Surround Sound",2hours,Touch Control,less than 30 ms,1-3 hours
1601733533790,200-500mah,In ear,IPX-4,,Yes,Digital Display,Type-C,Blurtrum,,,Plastic,No,Wireless Bluetooth Earbuds,,,Touch Control,41-50 ms,3-5 hours
1601689890500,3000-5000mah,In ear,IPX-5,,,,,,,,,,,,,,,
1600902690486,300mAh,Semi-in-ear,IPX-5,Langsdom,Yes,LED,Type-C,JL,AAC,RGB,Metal,Yes,Mystery Box 3C Electronics,"Bass Boost, Stereo, Surround Sound",1-2 Hours,"Voice Control, Touch Control",31-40 ms,1-3 hours
1601604994074,500-1000mah,,IPX-6,,,LED,Type-C,,,,Plastic,No,,High Fidelity (Hi-Fi),,,,1-3 hours
1601648786583,200mAh,In ear,IPX-5,HCS,Yes,LED,Type-C,Other,APT-X,No Light,Plastic,Yes,,High Fidelity (Hi-Fi),,"App Control, Touch Control",less than 30 ms,1-3 hours
1601700277084,200-500mah,In ear,IPX-7,LS,Yes,LED,Type-C,JL,,Single Color,Plastic,No,TWS Wireless Earbuds,High Fidelity (Hi-Fi),,Button Control,,1-3 hours
1601527075852,Other,Other,IPX-4,OEM,Yes,Digital Display,Type-C,JL,,No Light,Plastic,No,TWS Headphones,,1-2 Hours,,41-50 ms,
1601563554587,200-500mah,In ear,IPX-3,,,,,,,,,,ANC Wireless Headphones,,,,,
1601624980690,200-500mah,Ear-clip,IPX-3,EBAIGA/OEM/ODM,Yes,Digital Display,Type-C,Other,AAC,No Light,Plastic,Yes,,"High Fidelity (Hi-Fi), Stereo",,Touch Control,31-40 ms,1-3 hours
1601519599077,1000-2000mah,In ear,IPX-4,oem,Yes,LED,Type-C,Other,APT-X,,Plastic,No,,,1-3H,Touch Control,51-60 ms,1-3 hours
1601562392636,500,Head-mounted,No,BOREHO,Yes,,,,,,Abs,Yes,,,,Head-mounted,30 Ms,1-3 hours
1601671638755,200-500mah,In ear,IPX-6,,Yes,Digital Display,"Micro USB, Type-C",JL,LHDC,RGB,Plastic,No,,Stereo,,"Touch Control, Button Control",31-40 ms,1-3 hours
1601000228400,200mAh,In ear,IPX-9,,,,,Others,,,Silicone rubber sponge,,Ear plugs,,,,,
1601726109655,200-1000mah,In ear,IPX-4,,Yes,LED,Type-C,,,Single Color,Plastic,No,,Stereo,,Touch Control,,1-3 hours
1601740990301,200-500mah,In ear,IPX-4,,Yes,LED,Type-C,Airoha,AAC,No Light,Plastic,Yes,,High Fidelity (Hi-Fi),,Touch Control,less than 30 ms,1-3 hours
1601442188434,200-500mah,In ear,IPX-4,OEM,Yes,LED,Type-C,JL,,,ABS,No,,High Fidelity (Hi-Fi),,Touch Control,30 Ms,1-3 hours
1601615097961,200-500mah,In ear,IPX-5,KAXINSI,Yes,Digital Display,TYPE-C,Other,AAC,,"ABS, PC",Yes,In-ear Wireless Earphones,High quality,,Touch Control,30 Ms,1-3 hours
1601588107600,200mAh,Semi-in-ear,IPX-4,OEM,Yes,LED,Type-C,JL6973D,AAC,Single Color,Plastic,Yes,,3D,,Touch Control,31-40 ms,1-3 hours
1601578758350,200-500mah,In ear,IPX-5,,,,,,,,,,TWS Earbuds,,1.5 Hours,,30 Ms,
1601401647308,200-500mah,,IPX-3,KZ,,LED,Type-C,,,,Plastic,,,,,,,
1601160919467,800mAh,Ear-hook,IPX-6,BAOLI,Yes,Digital Display,,JL,,,ABS+PC,Yes,OWS Earphone,,1.5Hour,,less than 30 ms,
1601260049134,400mAh,In ear,No,OEM,Yes,LED,Type-C,JL,,No Light,ABS Plastic,Yes,Active noise cancelling TWS headsets,Surround Sound,,Touch Control,31-40 ms,1-3 hours
1601743157846,200mAh,Ear-clip,IPX-5,OEM,Yes,LED,Type-C,Other,AAC,No Light,Plastic,Yes,,High Fidelity (Hi-Fi),,,less than 30 ms,1-3 hours
1601550535085,200-500mah,In ear,IPX-6,YBJ,Yes,LED,,,LHDC,Single Color,Leather,No,,High Fidelity (Hi-Fi),,App Control,less than 30 ms,1-3 hours
1601737205889,,Over Ear,IPX-4,,Yes,LED,Type-C,Airoha,,,"Metal, Plastic, Leather",Yes,,"High Fidelity (Hi-Fi), Stereo, Surround Sound",,"App Control, Button Control",31-40 ms,1-3 hours
1601743210629,200mAh,Ear-clip,IPX-5,OEM,Yes,LED,Type-C,Other,AAC,No Light,Plastic,Yes,,High Fidelity (Hi-Fi),,,less than 30 ms,1-3 hours
1601285992152,320mAh,In ear,IPX-4,CIGARA,Yes,Digital Display,Type-C,Other,AAC,,ABS,Yes,Earphone,"High Fidelity (Hi-Fi), Bass Boost, Studio Level, Stereo, Surround Sound",1.5 Hours,"App Control, Voice Control, Touch Control, Button Control",above 60 ms,1-3 hours
1601158783789,300mAh,In ear,IPX-6,BAOLI,Yes,LED,,JL,,,Zinc Alloy+PC,Yes,TWS Earphone,,1.5 Hour,,less than 30 ms,
1601634386295,200-500mah,Ear-clip,IPX-4,,Yes,Digital Display,Type-C,,,,ABS,Yes,Wireless Bluetooth Headphone,,1~2 Hours,Touch Control,,1-3 hours
1601726219183,200-5000mah,In ear,IPX-6,,Yes,LED,Type-C,,,Single Color,Plastic,No,,Stereo,,Button Control,31-40 ms,1-3 hours
1601740390081,200mAh,Semi-in-ear,IPX-6,OEM,Yes,Digital Display,Type-C,JL,Apt-X HD,Single Color,Plastic,No,,High Fidelity (Hi-Fi),,"Button Control, Touch Control, Voice Control, App Control",30 Ms,1-3 hours
10000041037253,200-500mah,In-ear,IPX-4,,Yes,Digital Display,Type-C,Jerry,AAC,No Light,Plastic,Yes,,High Fidelity (Hi-Fi),,Touch Control,less than 30 ms,1-3 hours
11000006368084,,,IPX-2,,Yes,Digital Display,,JL 6973,,,ABS+PC,Yes,Tws Wireless Earphone,,,,less than 30 ms,
11000027642515,"400mAh,+40mAh*2",In ear,IPX-7,OEM/ODM,Yes,LED,Type-C,JL,,Single Color,Plastic,Yes,,High Fidelity (Hi-Fi),,"Touch Control, Voice Control, App Control",30 Ms,3-5 hours
1601491854194,398,In ear,IPX-6,Airoha,No,LED,Type-C,Earphone,LHDC,,Earphone,Yes,Earphone,High Fidelity (Hi-Fi),Earphone,"App Control, Voice Control, Touch Control, Button Control",30Ms,1-3 hours
1601492715211,398,In ear,IPX-6,Airoha,No,LED,Type-C,Earphone,LHDC,,Earphone,Yes,Earphone,High Fidelity (Hi-Fi),Earphone,"App Control, Voice Control, Touch Control, Button Control",30Ms,1-3 hours
1600949762176,,,IPX 0,OEM/ODM,,No,,JL,None,Single Color,ABS,No,,,,,31-40 ms,
1600623997215,,,IPX-7,XinYue,,,,Others,,,ABS+plastic,,,,2-3hour,,,
1601623254643,200mAh,In ear,IPX-4,,No,LED,Type-C,Actions,AAC,No Light,ABS,No,,High Fidelity (Hi-Fi),,App Control,31-40 ms,1-3 hours
1601253315428,400MAH,In ear,IPX-4,,,Digital Display,,,,,ABS,Yes,,,,,31-40 ms,
1601741122732,200-500mah,In ear,IPX-5,VJBY,Yes,LED,TYPE-C,Jie Li,AAC,No Light,Plastic,Yes,,Stereo,,App Control,31-40 ms,1-3 hours
1601672145063,200-500mah,Ear-clip,IPX-6,Alertants,Yes,LED,Type-C,,"AAC, Sbc",No Light,Plastic,Yes,,"Surround Sound, High Fidelity (Hi-Fi), Bass Boost, Stereo, Studio Level",,"App Control, Touch Control",less than 30 ms,1-3 hours
1601724753768,200-500mah,Ear-hook,IPX-4,OEM,No,,Type-C,Other,APT-X,No Light,Plastic,No,TWS Wireless Earbuds,High Fidelity (Hi-Fi),1~2 Hours,Button Control,less than 30 ms,3-5 hours
1601677368116,200-500mah,Ear-clip,IPX-5,AIROHA,Yes,Digital Display,"Type-C, Wireless Charging, magnetic charging",Airoha,Apt-X HD,Single Color,Plastic,Yes,TWS Wireless Earbuds,"High Fidelity (Hi-Fi), Studio Level, Surround Sound",2hours,Touch Control,less than 30 ms,1-3 hours
1601722650415,300/40 mAh,In ear,IPX-5,OEM,Yes,Digital Display,Type-C,JL,AAC,Single Color,ABS,Yes,,High Fidelity (Hi-Fi),,Touch Screen,less than 30 ms,1-3 hours
1601589327868,200+30*2,In ear,IPX-4,OEM,Yes,Digital Display,TYPE-C,JL,AAC,Single Color,ABS+PC,Yes,,High Fidelity (Hi-Fi),,Touch Control,less than 30 ms,1-3 hours
1601463646112,,Over Ear,IPX-5,,Yes,,,,,,,,,,,,,1-3 hours
1601678522098,400mah,In ear,IPX-5,OEM,Yes,Digital Display,"Type-C, Wireless Charging",JL,APT-X,Single Color,PC,Yes,,High Fidelity (Hi-Fi),,App Control,less than 30 ms,1-3 hours
1601642203137,200-500mah,In ear,None,,Yes,Digital Display,Type-C,,,,Plastic,,,,,Touch Control,,1-3 hours
1601648890817,300mA,In ear,IPX-7,,Yes,LED,Type-C,JL,,Single Color,ABS,,,,,Touch Control,less than 30 ms,1-3 hours
1601744529451,200-500mah,In ear,IPX-5,OEM,No,LED,Type-C,,AAC,,Plastic,Yes,,,1-3H,Touch Control,less than 30ms,1-3 hours
1601562434432,500,Head-mounted,No,BOREHO,Yes,,,,,,Abs,Yes,,,,Head-mounted,30 Ms,1-3 hours
1601710275321,500mah,In ear,IPX-4,hetphone earphone,Yes,Digital Display,Type-C,JL,Apt-X HD,No Light,ABS,Yes,,High Fidelity (Hi-Fi),,Touch Control,less than 30 ms,1-3 hours
1601161940419,600mAh,Open-ear,IPX-6,BAOLI,Yes,Digital Display,,TWS300,,,ABS+PC,Yes,OWS Earphone,,1.5Hour,,less than 30 ms,
1601616822372,200-500mah,In ear,IPX-7,,No,LED,Type-C,,,,Plastic,No,,,1-3H,,less than 30ms,
1601550510223,200-500mah,In ear,IPX-6,YBJ,Yes,LED,,,LHDC,Single Color,Leather,No,,High Fidelity (Hi-Fi),,App Control,less than 30 ms,1-3 hours
1601520468000,200-500mah,In ear,IPX-0,,No,LED,Type-C,,,,Plastic,,,,1-3H,,less than 30ms,
1601725276417,200-500mah,In-ear,IPX4,,Yes,LED,Type-C,Zhongke Lanxun,,No Light,Plastic,Yes,,HiFi sound quality,,Touch Control,less than 30 ms,1-3 hours
