battery_capacity_mah_,battery_indicator,price,Url
<200mah,LED,4.6,https://www.alibaba.com/product-detail/Sport-Headset-Wireless-Earphone-with-LCD_1601730027945.html
200-500mah,LED,8.0,https://www.alibaba.com/product-detail/G19-D-sport-TWS-earbuds-perfect_1601729956217.html
350mAh,Digital Display,3.8,https://www.alibaba.com/product-detail/2026-New-TWS-M13-Earbuds-Wireless_1601729784168.html
200mah,LED,2.85,https://www.alibaba.com/product-detail/Hot-Selling-Q87-Wireless-Ear-Clip_1601729585227.html
150,LED,100.0,https://www.alibaba.com/product-detail/Air31-TWS-Wireless-Earphones-Transparent-in_1601729537791.html
200mAh,LED,2.5,https://www.alibaba.com/product-detail/Sports-Wireless-Earbuds-DS4-ENC-Noise_1601729080031.html
200-500mah,LED,8.58,https://www.alibaba.com/product-detail/Lenovo-LES-112-360-ACS-Panoramic_1601729071104.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
200-500mah,LED,8.58,https://www.alibaba.com/product-detail/Lenovo-LES-112-TWS-BT-6_1601729025348.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
20mA,LED,2.8,https://www.alibaba.com/product-detail/Factory-X51-Ultra-long-Life-Eartube_1601729000958.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
500-1000mah,Digital Display,2.1,https://www.alibaba.com/product-detail/Series-Audifonos-Tws-M88-Plus-Game_1601728543050.html
200-500mah,Digital Display,3.3,https://www.alibaba.com/product-detail/Air-TWS-Wireless-Earbuds-Q20-Earphones_1601728315411.html
200-500mah,Digital Display,12.0,https://www.alibaba.com/product-detail/Q16pro-TWS-Wireless-Earbuds-Open-Ear_1601727933318.html
3000-5000mah,LED,98.0,https://www.alibaba.com/product-detail/Sports-Earphone_1601727365166.html
500-1000mah,Digital Display,2.65,https://www.alibaba.com/product-detail/Factory-Price-In-Ear-Wireless-Earbuds_1601727266696.html
1000-2000mah,Digital Display,15.8,https://www.alibaba.com/product-detail/Ear-Buds-Handfree-Earphones-2024-Headsets_1601726975162.html
1000-2000mah,LED,18.8,https://www.alibaba.com/product-detail/Wholesale-JL-Chipset-IPX-4-Waterproof_1601726837973.html
200-500mah,Digital Display,4.57,https://www.alibaba.com/product-detail/In-ear-wireless-sports-earbuds-with_1601726597122.html
200-500mah,LED,17.3,https://www.alibaba.com/product-detail/Mini-Wireless-for-5-4-Sports_1601726500594.html
3000-5000mah,LED,5.88,https://www.alibaba.com/product-detail/Convenient-and-high-quality-in-ear_1601726305366.html
3000-5000mah,LED,5.88,https://www.alibaba.com/product-detail/Outdoor-sports-wireless-earphones-with-LED_1601726302322.html
3000-5000mah,LED,8.88,https://www.alibaba.com/product-detail/Wholesale-high-quality-outdoor-sports-wireless_1601726251505.html
200-500mah,LED,5.8,https://www.alibaba.com/product-detail/Wholesale-In-ear-Earphones-with-Tws_1601726203330.html
200-500mah,LED,12.8,https://www.alibaba.com/product-detail/Best-selling-In-ear-Wireless-Sports_1601726163453.html
200-500mah,Digital Display,15.0,https://www.alibaba.com/product-detail/X-in-Ear-Sports-Noise-Cancelling_1601726105364.html
3000-5000mah,LED,18.8,https://www.alibaba.com/product-detail/TWS-wireless-earbud-sports-headphones-long_1601726103751.html
200-500mah,LED,4.8,https://www.alibaba.com/product-detail/Premium-Sports-Running-Ear-Hook-Music_1601386160726.html
<200mah,Digital Display,3.99,https://www.alibaba.com/product-detail/TWS-Wireless-Earbuds-Bluetooth-5-4_1601705898198.html
<200mah,Digital Display,6.0,https://www.alibaba.com/product-detail/Night-Running-TWS-Wireless-Earbuds-Bluetooth_1601616715379.html
25mah/380mah,LED,3.98,https://www.alibaba.com/product-detail/Lightweight-Ergonomic-TWS-Earbuds-Comfortable-Wireless_1601694220162.html
DC 5V,Digital Display,9.09,https://www.alibaba.com/product-detail/Digital-Display-OWS-Earbuds-Ear-Hook_1600946140251.html
25mah,LED,2.18,https://www.alibaba.com/product-detail/TWS-OWS-Earhook-Wireless-Earbuds-HiFi_1601392519695.html
1000-2000mah,Digital Display,1.98,https://www.alibaba.com/product-detail/Factory-Wholesale-Transparent-Sport-True-Wireless_1601596455835.html
400,Digital Display,5.09,https://www.alibaba.com/product-detail/Sport-In-ear-Earphones-New-Tws_1601323954826.html
250mAh,LED,3.85,https://www.alibaba.com/product-detail/Dual-Mic-ENC-TWS-Earbuds-Sport_1601667371314.html
mAh,LED,0.8,https://www.alibaba.com/product-detail/Cheap-Waterproof-Sports-In-Ear-Tws_1601627732062.html
200-500mah,Digital Display,2.22,https://www.alibaba.com/product-detail/Wireless-Headphones-TWS-Music-Sports-Waterproof_1600495530518.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
400,Digital Display,5.7,https://www.alibaba.com/product-detail/Tws-Earbuds-Wireless-Earphones-With-Mic_1601027566703.html
200-500mah,Digital Display,15.8,https://www.alibaba.com/product-detail/Factory-Wholesale-TWS-Earbuds-BT5-4_1601678505042.html
500-1000mah,Digital Display,3.8,https://www.alibaba.com/product-detail/TG11-TWS-Wireless-EarBuds-with-Touch_1600054836732.html
<200mah,Digital Display,3.47,https://www.alibaba.com/product-detail/TWS-Ear-Clip-BT5-4-Wireless_1601735162217.html
200mAh,LED,12.5,https://www.alibaba.com/product-detail/Hot-Selling-US-Stock-TWS-Earbuds_1601712444431.html
200-500mah,Digital Display,1.35,https://www.alibaba.com/product-detail/OEM-TWS-Wireless-Earphones-Transparent-in_1601699684588.html
200-500mah,Digital Display,2.58,https://www.alibaba.com/product-detail/Factory-Direct-New-Supply-Intelligent-Digital_1601437659354.html
200-500mah,LED,6.8,https://www.alibaba.com/product-detail/New-Type-of-TWS-Bluetooth-In_1601727341623.html
200-500mah,LED,6.8,https://www.alibaba.com/product-detail/Cross-border-31-Wireless-Sports-TWS_1601615952319.html
220mah,LED,2.44,https://www.alibaba.com/product-detail/Tws-Wireless-Auricular-Sport-Noise-Cancelling_1601491799471.html
40mAh/600mAh,LED,7.06,https://www.alibaba.com/product-detail/M95-Sport-Earphones-Digital-Display-Noise_1601651671595.html
25mah/380mah,LED,4.79,https://www.alibaba.com/product-detail/For-Sports-Running-Use-Earbuds-Stereo_1601643156868.html
1000-2000mah,LED,1.45,https://www.alibaba.com/product-detail/2025-New-Sports-True-Wireless-TWS_1601521619922.html
398,LED,12.879999999999999,https://www.alibaba.com/product-detail/2025-USA-and-EU-Warehouse-Fast_1601587621886.html
200-500mah,Digital Display,2.6,https://www.alibaba.com/product-detail/Wholesale-F9-Sports-TWS-Earphones-Waterproof_1601664856355.html
200-500mah,LED,6.2,https://www.alibaba.com/product-detail/TWS-In-Ear-Earbuds-Earphones-Sports_1601625932511.html
200-500mah,Digital Display,15.5,https://www.alibaba.com/product-detail/Q61-TWS-Wireless-Sports-Earbuds-IP55_1601607069964.html
200-500mah,LED,16.0,https://www.alibaba.com/product-detail/Q61-TWS-Wireless-Sports-Earbuds-IPX5_1601705158666.html
300,Digital Display,6.2,https://www.alibaba.com/product-detail/Sport-TWS-Wireless-Earbuds-HIFI-Sound_1601272419140.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
Headset 40mah charge bin 320mah,LED,7.9,https://www.alibaba.com/product-detail/TWS-Earphone-9D-Stereo-Headphones-Gaming_1601193863560.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
850Mah,Digital Display,2.95,https://www.alibaba.com/product-detail/TWS-M12-Earphones-Headphones-Sports-In_1601280363536.html
3000-5000mah,LED,12.93,https://www.alibaba.com/product-detail/USA-EUR-Stock-TWS-earbuds-pro_1601651488631.html
650mAh,LED,9.18,https://www.alibaba.com/product-detail/Newest-IPX7-Waterproof-Sport-Earphones-Wireless_60790068444.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
200-500mah,Digital Display,1.2,https://www.alibaba.com/product-detail/Sports-Wireless-Earbuds-TWS-In-Ear_1601731233703.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
250mAh,Digital Display,2.15,https://www.alibaba.com/product-detail/Best-Selling-Hot-I12-TWS-Earbuds_1601622652700.html
30mAh/150mAh,Digital Display,1.8,https://www.alibaba.com/product-detail/Newest-TWS-Earbuds-JL-Chipset-LED_1601624828921.html
3000-5000mah,LED,14.0,https://www.alibaba.com/product-detail/United-States-Europe-Warehouse-Adequate-stock_1601584882678.html
200AMH,LED,2.42,https://www.alibaba.com/product-detail/Mate-70-TWS-Earphones-Auriculares-HIFI_1601432405070.html
300mah,Digital Display,1.75,https://www.alibaba.com/product-detail/TWS-PRO7S-Portable-Earbuds-Wireless-in_1601363114697.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
200-500mah,Digital Display,3.76,https://www.alibaba.com/product-detail/AliSelect-X89-TWS-Earbuds-JL-High_1601732073935.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
200-500mah,Digital Display,1.42,https://www.alibaba.com/product-detail/G02-Sports-Neckband-LED-Digital-Display_1601589479294.html
200-500mah,LED,2.0,https://www.alibaba.com/product-detail/Air-Conduction-JL-Chipset-BT-V5_1601729472976.html
3000-5000mah,LED,14.0,https://www.alibaba.com/product-detail/United-States-Europe-Warehouse-Adequate-stock_1601584412989.html
600mAh,Digital Display,19.0,https://www.alibaba.com/product-detail/Wireless-Smart-JB-ANC-LCD-Touch_1601214614142.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
600mah,Digital Display,6.72,https://www.alibaba.com/product-detail/M91-Sports-Earbuds-with-AI-Smart_1601644034252.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
200-500mah,Digital Display,1.4,https://www.alibaba.com/product-detail/2024-Air31-TWS-In-Ear-Sports_1601722583628.html
30/300mah,LED,1.52,https://www.alibaba.com/product-detail/Inpods-12-Mini-Sport-TWS-I12_1601515971319.html
200-500mah,LED,5.4,https://www.alibaba.com/product-detail/SKYLIGHT-Futuristic-Translation-ANC-TWS-In_1601394894069.html
40mah,LED,5.58,https://www.alibaba.com/product-detail/New-Clip-on-Wireless-Earphones-TWS_1601623231884.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
300,LED,7.5,https://www.alibaba.com/product-detail/YX46-Women-s-Fashionable-TWS-Earphones_1601521731353.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
200-500mah,LED,2.9,https://www.alibaba.com/product-detail/Cheap-Long-Battery-Life-TWS-Earphones_1601691195354.html
500,LED,0.99,https://www.alibaba.com/product-detail/New-Wireless-for-5-4-Headset_1601615867130.html
200-500mah,Digital Display,1.64,https://www.alibaba.com/product-detail/New-Hot-Neckband-2025-V5-3_1601497477605.html
30mAh 200mAh,Digital Display,3.9,https://www.alibaba.com/product-detail/Mate-60-TWS-In-Ear-True_1601154510478.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
500mAh,Digital Display,8.3,https://www.alibaba.com/product-detail/2026-New-M100-Touch-Screen-Wireless_1601412146666.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
200-500mah,LED,7.5,https://www.alibaba.com/product-detail/2024-New-OWS-M76-Fashionable-True_1601629125578.html
500mAh,Digital Display,5.4,https://www.alibaba.com/product-detail/2025-New-Design-TWS-A15Pro-Headphones_1601271670183.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
350mAh,LED,3.71,https://www.alibaba.com/product-detail/New-TWS-Smart-Earbuds-Noise-Cancelling_1601300254724.html
200-500mah,Digital Display,3.49,https://www.alibaba.com/product-detail/K55-Wireless-Bluetooth-5-0-Gaming_1601721222231.html
250mah,Digital Display,1.75,https://www.alibaba.com/product-detail/Manufacturer-s-Low-Price-Air39-TWS_1600915918668.html
200-500mah,Digital Display,2.89,https://www.alibaba.com/product-detail/X51-True-Wireless-Earbuds-Clip-on_1601714664748.html
350mah,LED,4.5,https://www.alibaba.com/product-detail/Cutting-Edge-ANC-BT-5-4_1601600339347.html
300MAH,Digital Display,2.75,https://www.alibaba.com/product-detail/Mate-80-TWS-Earbuds-HIFI-Stereo_1601732100221.html
400MAH/40MAH,Digital Display,11.85,https://www.alibaba.com/product-detail/New-JM16-Wholesale-High-Quality-Ear_1601285756987.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
500mah,Digital Display,2.25,https://www.alibaba.com/product-detail/Hot-Wireless-Blue-Tooth-Earphone-V5_1601452504903.html
"A product 55mAH, charging compartment 480mAh",Digital Display,11.25,https://www.alibaba.com/product-detail/High-Quality-BT5-4-TWS-Wireless_1601198509793.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
200-500mah,Digital Display,6.0,https://www.alibaba.com/product-detail/DX-16-Double-ENC-Noise-Cancelling_1601601246181.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
1450mAh,Digital Display,24.0,https://www.alibaba.com/product-detail/Wireless-Bluetooth-TWS-Earphones-LED-Display_1601112481177.html
200-500mah,LED,1.6,https://www.alibaba.com/product-detail/2026-Hot-Sell-TWS-S510-895B_1601690793957.html
280mA,LED,2.2,https://www.alibaba.com/product-detail/Original-A6S-Blue-tooth-Earphones-for_62377966352.html
200-500mah,LED,10.11,https://www.alibaba.com/product-detail/New-Wholesale-High-Quality-Ear-hook_1601675751275.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
500-1000mah,LED,2.0,https://www.alibaba.com/product-detail/M90-Pro-TWS-Wireless-Earbuds-Gaming_1601484734243.html
200mAh,Digital Display,1.6,https://www.alibaba.com/product-detail/Best-Price-M90-Pro-TWS-Wireless_1601537109832.html
30mAh,Digital Display,8.27,https://www.alibaba.com/product-detail/J32-New-TWS-Dual-In-Ear_1601227025925.html
200-500mah,Digital Display,1.8,https://www.alibaba.com/product-detail/Factory-Priced-JL-Wireless-Charging-TWS_1601569061515.html
530mAh,LED,2.2,https://www.alibaba.com/product-detail/Bt-V5-1-Pro-60-Tws_1601207071906.html
300/40mAh,Digital Display,7.0,https://www.alibaba.com/product-detail/OWS-TWS-Earbuds-Open-Ear-Clip_1601507028319.html
650mAh,Digital Display,10.0,https://www.alibaba.com/product-detail/X31-TWS-Wireless-Sport-Headphones-Noise_1601234950191.html
Other,Digital Display,9.85,https://www.alibaba.com/product-detail/Power-Q25-Pro-Ipx7-Waterproof-Outdoor_1601680694082.html
300mAh,LED,10.21,https://www.alibaba.com/product-detail/Good-Selling-TWS-Earbuds-HD-Sound_1601611504748.html
55mah,LED,0.7,https://www.alibaba.com/product-detail/W6-New-Wireless-Earphones-Ear-Hook_1601287390696.html
200-500mah,Digital Display,1.9,https://www.alibaba.com/product-detail/Sports-Wireless-Headsets-Custom-Logo-Headphones_1600979439509.html
200-500mah,Digital Display,6.0,https://www.alibaba.com/product-detail/High-Quality-Digital-Display-4-in_1601610282253.html
400mah,LED,2.4,https://www.alibaba.com/product-detail/New-A300-Earhook-Earbuds-Display-Sports_1601671573548.html
500-1000mah,Digital Display,1.4,https://www.alibaba.com/product-detail/2025-M10-TWS-Earbuds-HiFi-Wireless_1601621032783.html
200-500mah,LED,2.2,https://www.alibaba.com/product-detail/Y80-TWS-Wireless-Earphone-BT5-1_1601429409606.html
>5000mAh,Digital Display,2.37,https://www.alibaba.com/product-detail/CHXDEV-TWS-Earphones-Headphones-Wireless-Blue_1601525865738.html
300mA+80mA+80mA,Digital Display,5.42,https://www.alibaba.com/product-detail/Comfort-High-Quality-Bass-Stereo-Sound_1601259655264.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
200,LED,1.99,https://www.alibaba.com/product-detail/High-Quality-High-Bass-TWS-for_1601610151749.html
650mah for charging case,LED,10.43,https://www.alibaba.com/product-detail/Upgraded-IPX7-Waterproof-Bluetooth-Headphones-Sport_270130769.html
200-500mah,LED,11.21,https://www.alibaba.com/product-detail/Lenovo-LE216-TWS-Wireless-BT-6_1601718613297.html
200-500mah,Digital Display,3.12,https://www.alibaba.com/product-detail/Earphone-Best-Gaming-Headset-Noise-Cancelling_1601721247623.html
200-500mah,LED,3.89,https://www.alibaba.com/product-detail/TWS-Wireless-Bluetooth-Earbuds-LED-Touch_1601674169088.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
Akpods 02,Digital Display,22.9,https://www.alibaba.com/product-detail/High-Quality-TWS-Wireless-Earbuds-5_1601028572738.html
200-500mah,LED,4.8,https://www.alibaba.com/product-detail/Lightweight-Sports-Use-TWS-Earbuds-LED_1600432919564.html
200-500mah,LED,7.3,https://www.alibaba.com/product-detail/M136-TWS-Wireless-BT-Earbuds-HiFi_1601593016611.html
200-500mah,Digital Display,6.8,https://www.alibaba.com/product-detail/G20-TWS-Gaming-Headset-Wireless-Armored_1601173757668.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
<200mah,Digital Display,4.39,https://www.alibaba.com/product-detail/MINI13S-Listening-Sports-Waterproof-Headset-Stereo_1601427192969.html
300mAh,Digital Display,7.8,https://www.alibaba.com/product-detail/TWS-ENC-ANC-In-Ear-Wireless_1601387480127.html
600mAh,LED,2.9,https://www.alibaba.com/product-detail/Wholesale-M10-Tws-Earbuds-Hifi-Wireless_1601592937181.html
200-500mah,Digital Display,3.1,https://www.alibaba.com/product-detail/Q15-Sport-TWS-Earbuds-Ear-Clip_1601720450407.html
150,Digital Display,2.7,https://www.alibaba.com/product-detail/Pro-One-BT-Tws-Earbuds-Wireless_1601254833197.html
35/300mah,LED,2.6,https://www.alibaba.com/product-detail/True-Wireless-Earphones-TWS-Wireless-Earphones_1601621252998.html
200-500mah,Digital Display,4.7,https://www.alibaba.com/product-detail/JX10-TWS-Earbuds-Wireless-Gaming-Earphone_1600656975107.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
500-1000mah,LED,2.2,https://www.alibaba.com/product-detail/Bluetooth-TWS-Wireless-Earbuds-Stereo-Headset_1601604162074.html
200-500mah,LED,9.3,https://www.alibaba.com/product-detail/True-Wireless-Earbuds-TWS5-3-Headphones_1601587385103.html
200-500mah,LED,9.59,https://www.alibaba.com/product-detail/Sport-TWS-Earbuds-Wireless-Earphones-Mic_1601677504932.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
500mAh,LED,3.15,https://www.alibaba.com/product-detail/2025-Hot-Selling-Hi-Fi-Sound_1601604089905.html
200-500mah,RPG Light,6.4,https://www.alibaba.com/product-detail/High-Quality-True-Wireless-TWS-Earbuds_1601439938950.html
200-500mah,Digital Display,10.46,https://www.alibaba.com/product-detail/Custom-Q38-TWS-Sport-Fitness-Silicone_1601704512724.html
Earphone battery: 30mAh,Digital Display,4.19,https://www.alibaba.com/product-detail/Wireless-Earphone-Portable-TWS-Stereo-Headset_1601162059430.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD
1800mAh,LED,8.95,https://www.alibaba.com/product-detail/Hot-Sale-Sport-OWS-TWS-Wireless_10000025089139.html
3000-5000mah,LED,12.93,https://www.alibaba.com/product-detail/USA-EUR-Stock-TWS-earbuds-pro_1601651538529.html
35mAh*2,LED,6.69,https://www.alibaba.com/product-detail/Wholesale-T15-TWS-Earbuds-True-Wireless_1600884479559.html
30mah,LED,3.05,https://www.alibaba.com/product-detail/MT80-Pro-Tws-Wireless-Audifonos-Headphones_1601399937169.html
30mAh,LED,3.64,https://www.alibaba.com/product-detail/Earclip-TWS-Earbuds-Sport-Stereo-Earphones_1601606658870.html
200-500mah,LED,9.12,https://www.alibaba.com/product-detail/USAMS-R02-Wholesale-TWS-True-Wireless_1601153265413.html
200mAh,Digital Display,4.33,https://www.alibaba.com/product-detail/Ear-Hook-Open-Air-TWS-Earbuds_1601719545248.html
200-500mah,Digital Display,11.0,https://www.alibaba.com/product-detail/Hot-Selling-Bluetooth-V6-0-TWS_1601704096123.html
1000-2000mah,Digital Display,4.21,https://www.alibaba.com/product-detail/Factory-TWS-In-Ear-Wireless-Earbuds_1601596517146.html
2600mah,LED,9.8,https://www.alibaba.com/product-detail/Q32S-LED-Wireless-Sport-In-Ear_62431682996.html
1000mAh,LED,2.99,https://www.alibaba.com/product-detail/2024-New-Sports-TWS-Earphones-Battery_1601241323844.html
200-500mah,LED,1.23,https://www.alibaba.com/product-detail/2025-Wireless-Air-31-TWS-Earbuds_1601524680468.html
1200mah,Digital Display,4.8,https://www.alibaba.com/product-detail/New-Arrival-TWS-2811-TWS-Earbuds_1601290920924.html
200-500mah,LED,4.5,https://www.alibaba.com/product-detail/New-Arrival-T8-Hi-Fi-TWS_1601573407331.html
